Datum melding,Locatie aanval,Provincie,Prooidier,Dood,Gewond,Vermist,Geeuthanaseerd,Totaal aantal dode slachtoffers,Diersoort,Individu,Voldoet aan adviesnorm,Eventuele gebreken, Bedrag uitbetaling ,latitude,longitude,year_month
2022-07-02,Nieuw Balinge,Drenthe,Scha(a)p(en),1.0,6.0,0.0,4.0,5,wolf,GW2488m,Nee,,€ 879.66,52.7671253,6.6066512,2022-07
2022-07-01,Gees,Drenthe,Scha(a)p(en),11.0,6.0,0.0,0.0,11,wolf,GW2864m,Nee,,"€ 2,324.60",50.2200638,6.699584,2022-07
2022-06-22,Odoorn,Drenthe,Scha(a)p(en),7.0,2.0,0.0,1.0,8,wolf,GW2864m,Nee,,"€ 1,402.38",52.8516104,6.84635,2022-06
2022-06-20,Kuinre,Overijssel,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2541m,Nee,,€ 505.84,52.7869627,5.8403637,2022-06
2022-06-19,Wapserveen,Drenthe,Scha(a)p(en),2.0,6.0,0.0,8.0,10,wolf,GW2397m,Nee,,"€ 1,926.18",52.8252174,6.2158906,2022-06
2022-06-19,Grolloo,Drenthe,Scha(a)p(en),8.0,0.0,0.0,3.0,11,wolf,onbekend,Nee,,"€ 1,764.53",52.936205,6.6727367,2022-06
2022-06-13,Oudehorne,Fryslân,Shetland Pony,1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,"€ 1,238.39",52.9638473,6.0848079,2022-06
2022-06-07,Vledder,Drenthe,Scha(a)p(en),5.0,1.0,,7.0,12,wolf,GW2397m,Nee,,"€ 2,012.02",52.8574791,6.2101824,2022-06
2022-05-31,Amen,Drenthe,Scha(a)p(en),8.0,0.0,0.0,8.0,16,wolf,GW2670f,Nee,,"€ 3,895.56",52.93331795,6.598514489095756,2022-05
2022-05-21,Nijeberkoop,Fryslân,Scha(a)p(en),10.0,1.0,0.0,0.0,10,wolf,GW2397m,Nee,,"€ 3,673.91",52.9588643,6.1904235,2022-05
2022-05-17,Bant,Flevoland,Scha(a)p(en),2.0,0.0,6.0,3.0,5,wolf,onbekend,Nee,,"€ 1,590.32",21.10284835,86.34425428777675,2022-05
2022-05-15,Anderen,Drenthe,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,GW2670f,Nee,,€ 333.78,53.0011891,6.6861383,2022-05
2022-05-11,Nooitgedacht,Drenthe,Koe(ien),1.0,0.0,0.0,0.0,1,wolf,GW2670f,Nee,,"€ 3,310.13",52.717366,6.8466596,2022-05
2022-05-11,Wilp,Gelderland,Scha(a)p(en),3.0,0.0,3.0,0.0,3,wolf,onbekend,Nee,,€ 934.12,52.2185102,6.1468559,2022-05
2022-05-10,Heeze,Noord-Brabant,Koe(ien),1.0,3.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,"€ 2,664.20",51.3832098,5.5715902,2022-05
2022-05-08,Makkinga,Fryslân,Scha(a)p(en),5.0,3.0,0.0,1.0,6,wolf,onbekend,Nee,,"€ 2,745.02",52.9805873,6.2173595,2022-05
2022-05-05,Ysselsteyn,Limburg,Scha(a)p(en),2.0,0.0,0.0,0.0,2,vermoedelijk wolf,onbekend,Nee,,€ 431.02,51.4899045,5.8961579,2022-05
2022-05-05,Ysselsteyn,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 177.92,51.4899045,5.8961579,2022-05
2022-04-29,Makkinga,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 227.92,52.9805873,6.2173595,2022-04
2022-04-29,Wapenveld,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 277.92,52.4314896,6.072898,2022-04
2022-04-28,Well,Limburg,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW1625m,Nee,,€ 260.47,53.2425196,0.1657754,2022-04
2022-04-25,Enter,Overijssel,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,GW2540f,Nee,,"€ 1,840.32",52.2952203,6.5772427,2022-04
2022-04-25,Vorden,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2540f,Nee,,€ 227.92,52.1041075,6.3126099,2022-04
2022-04-24,Anloo,Drenthe,Scha(a)p(en),5.0,2.0,0.0,7.0,12,wolf,GW2670f,Nee,,"€ 2,737.96",53.0426712,6.697949,2022-04
2022-04-23,Creil,Flevoland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 277.92,49.2607914,2.4733771,2022-04
2022-04-22,Makkinga,Fryslân,Scha(a)p(en),6.0,3.0,0.0,0.0,6,wolf,GW2090f,Nee,,"€ 2,303.18",52.9805873,6.2173595,2022-04
2022-04-21,Bantega,Fryslân,Scha(a)p(en),3.0,1.0,8.0,0.0,3,wolf,GW2541m,Nee,,"€ 1,734.12",52.8428171,5.7974895,2022-04
2022-04-20,Overschild,Groningen,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2670f,Nee,,€ 427.92,53.2820672,6.7849065,2022-04
2022-04-20,Bantega,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2541m,Nee,,€ 127.92,52.8428171,5.7974895,2022-04
2022-04-20,Anloo,Drenthe,Scha(a)p(en),8.0,0.0,0.0,0.0,8,wolf,GW2670f,Nee,,"€ 2,449.44",53.0426712,6.697949,2022-04
2022-04-18,Bantega,Fryslân,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW2541m,Nee,,€ 894.73,52.8428171,5.7974895,2022-04
2022-04-16,Staphorst,Overijssel,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,GW2541m,Nee,,"€ 1,040.32",52.6368387,6.208129727382328,2022-04
2022-04-16,2e Exloermond,Drenthe,Scha(a)p(en),8.0,0.0,0.0,2.0,10,wolf,GW2665m,Nee,,"€ 2,488.20",52.9078223,6.9331992,2022-04
2022-04-16,De Steeg,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 202.92,52.0199779,6.0606008,2022-04
2022-04-15,Hollandscheveld,Drenthe,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,GW2541m,Nee,,€ 658.12,52.706308,6.5337852,2022-04
2022-04-15,Balkbrug,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2541m,Nee,,€ 208.78,52.5994353,6.3929761,2022-04
2022-04-14,Eursinge,Drenthe,Scha(a)p(en),1.0,0.0,3.0,0.0,1,wolf,GW2665m,Nee,,€ 527.92,52.84172825,6.589986756064498,2022-04
2022-04-13,Beilen,Drenthe,Scha(a)p(en),2.0,1.0,0.0,3.0,5,wolf,GW2665m,Nee,,"€ 1,431.42",52.8610999,6.5124319,2022-04
2022-04-12,Hijken,Drenthe,Scha(a)p(en),7.0,0.0,0.0,0.0,7,wolf,GW2665m,Nee,,"€ 1,024.64",52.8952284,6.4984931,2022-04
2022-04-12,Woudenberg,Utrecht,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 277.92,52.0805478,5.4134327,2022-04
2022-04-09,Doldersum,Drenthe,Schotse Hooglander (kalf),2.0,0.0,0.0,1.0,3,wolf,GW2397m,Nee,,"€ 1,960.49",52.8853046,6.2459153,2022-04
2022-04-09,Emst,Gelderland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2666f,Nee,,€ 480.17,52.3182269,5.9759134,2022-04
2022-04-06,Nijkerk,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2669f,Nee,,€ 276.77,52.21485365,5.478146323965094,2022-04
2022-04-05,Boijl,Fryslân,Scha(a)p(en),0.0,0.0,0.0,18.0,18,wolf,GW2665m,Nee,,"€ 4,951.18",52.9095907,6.1999729,2022-04
2022-04-02,Sellingen,Groningen,Scha(a)p(en),1.0,1.0,0.0,1.0,2,wolf,GW2603m,Nee,,€ 272.28,52.9459295,7.1505197,2022-04
2022-03-31,Voorthuizen,Gelderland,Scha(a)p(en),4.0,1.0,0.0,0.0,4,wolf,GW2669f,Nee,,"€ 1,018.12",52.1871648,5.6071994,2022-03
2022-03-29,Hoge Hexel,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 426.77,52.3950264,6.559051,2022-03
2022-03-29,Nijeberkoop,Fryslân,Scha(a)p(en),2.0,2.0,0.0,0.0,2,wolf,"GW2090f, GW2397m",Nee,,€ 404.90,52.9588643,6.1904235,2022-03
2022-03-26,Opsterland,Fryslân,Scha(a)p(en),9.0,4.0,0.0,1.0,10,wolf,GW2664m,Nee,,"€ 1,259.30",53.04680105,6.095135723829035,2022-03
2022-03-23,De Wilp,Groningen,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 424.82,53.1183148,6.2544278,2022-03
2022-03-21,De Wilp,Groningen,Scha(a)p(en),6.0,0.0,0.0,0.0,6,wolf,onbekend,Nee,,€ 670.17,53.1183148,6.2544278,2022-03
2022-03-20,Doornspijk,Gelderland,Scha(a)p(en),1.0,2.0,0.0,1.0,2,wolf,GW2668f,Nee,,"€ 4,323.36",52.4194984,5.8208683,2022-03
2022-03-18,Hoedekenskerke,Zeeland,Scha(a)p(en),0.0,1.0,0.0,1.0,1,wolf,GW1954m,Nee,,€ 356.16,51.4248944,3.9142697,2022-03
2022-03-18,Rilland,Zeeland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1954m,Nee,,€ 126.77,51.4164747,4.1812417,2022-03
2022-03-17,Gorredijk,Fryslân,Scha(a)p(en),9.0,0.0,0.0,7.0,16,wolf,GW2664m,Nee,,"€ 3,710.51",53.0059606,6.0641634,2022-03
2022-03-16,Nutter,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 111.77,52.42441,6.88168,2022-03
2022-03-14,Makkinga,Fryslân,Scha(a)p(en),3.0,0.0,0.0,8.0,11,wolf,onbekend,Nee,,"€ 3,065.70",52.9805873,6.2173595,2022-03
2022-03-11,Ruinerwold,Drenthe,Scha(a)p(en),4.0,1.0,1.0,0.0,4,wolf,onbekend,Nee,,€ 997.22,52.7216745,6.2459797,2022-03
2022-03-07,Dedemsvaart,Overijssel,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 226.77,52.5996262,6.4593207,2022-03
2022-03-06,Vijlen,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 176.77,50.7878116,5.9643838,2022-03
2022-03-05,Ruinen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 331.02,52.7878608,6.380415464145301,2022-03
2022-03-05,Elsloo,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 267.92,50.9503183,5.7711166,2022-03
2022-03-05,Elsloo,Fryslân,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW2090f,Nee,,€ 555.94,50.9503183,5.7711166,2022-03
2022-03-04,Ruinen,Drenthe,Scha(a)p(en),6.0,0.0,0.0,1.0,7,wolf,GW2664m,Nee,,"€ 1,505.19",52.7878608,6.380415464145301,2022-03
2022-03-01,Dalfsen,Overijssel,Scha(a)p(en),2.0,2.0,0.0,0.0,2,wolf,GW2664m,Nee,,€ 670.41,52.51178365,6.256636721854065,2022-03
2022-03-01,Dieren,Gelderland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW1924m,Nee,,€ 555.09,52.0526703,6.1014431,2022-03
2022-03-01,Elsloo,Fryslân,Scha(a)p(en),5.0,0.0,0.0,3.0,8,wolf,GW2397m,Nee,,"€ 2,541.58",50.9503183,5.7711166,2022-03
2022-02-24,Elsloo,Fryslân,Scha(a)p(en),1.0,0.0,1.0,0.0,1,wolf,GW2397m,Nee,,€ 296.77,50.9503183,5.7711166,2022-02
2022-02-22,Vijlen,Limburg,Scha(a)p(en),4.0,0.0,0.0,0.0,4,wolf,onbekend,Nee,,€ 676.97,50.7878116,5.9643838,2022-02
2022-02-22,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 330.17,51.4831196,4.3908283,2022-02
2022-02-21,Elsloo,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,"GW2090f, GW2397m",Nee,,€ 296.77,50.9503183,5.7711166,2022-02
2022-02-21,Makkinga,Fryslân,Scha(a)p(en),3.0,0.0,4.0,1.0,4,wolf,"GW2090f, GW2397m",Nee,,"€ 1,385.59",52.9805873,6.2173595,2022-02
2022-02-15,Vledder,Drenthe,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW2397m,Nee,,€ 668.97,52.8574791,6.2101824,2022-02
2022-02-13,Vledder,Drenthe,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2397m,Nee,,€ 326.77,52.8574791,6.2101824,2022-02
2022-02-12,Roosendaal,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 330.17,51.5331484,4.4561276,2022-02
2022-02-09,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 266.77,51.4831196,4.3908283,2022-02
2022-02-09,Plasmolen,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 266.77,51.7372379,5.9223658,2022-02
2022-02-09,Elsloo,Fryslân,Scha(a)p(en),1.0,2.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 350.00,50.9503183,5.7711166,2022-02
2022-02-09,Langedijke,Fryslân,Scha(a)p(en),1.0,1.0,0.0,0.0,1,wolf,"GW2090f, GW2397m",Nee,,€ 338.74,52.9637274,6.2793695,2022-02
2022-02-08,Plasmolen,Limburg,Scha(a)p(en),0.0,0.0,0.0,1.0,1,wolf,GW1625m,Nee,,€ 101.77,51.7372379,5.9223658,2022-02
2022-02-07,Groesbeek,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 126.77,51.7741022,5.9305385,2022-02
2022-02-04,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),6.0,0.0,0.0,8.0,14,wolf,GW1954m,Nee,,"€ 2,470.21",51.4831196,4.3908283,2022-02
2022-02-01,Langedijke,Fryslân,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 530.17,52.9637274,6.2793695,2022-02
2022-02-01,Makkinga,Fryslân,Scha(a)p(en),4.0,0.0,0.0,0.0,4,wolf,GW2090f,Nee,,€ 780.34,52.9805873,6.2173595,2022-02
2022-01-31,Roosendaal,Noord-Brabant,Scha(a)p(en),2.0,2.0,0.0,0.0,2,wolf,GW1954m,Nee,,€ 300.00,51.5331484,4.4561276,2022-01
2022-01-31,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),1.0,1.0,0.0,1.0,2,wolf,GW1954m,Nee,,€ 330.17,51.4831196,4.3908283,2022-01
2022-01-30,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1954m,Nee,,€ 176.77,51.4831196,4.3908283,2022-01
2022-01-30,Boijl,Fryslân,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW2397m,Nee,,"€ 1,288.55",52.9095907,6.1999729,2022-01
2022-01-30,Vledderveen,Drenthe,Scha(a)p(en),0.0,0.0,0.0,1.0,1,wolf,GW2397m,Nee,,€ 242.57,52.8768553,6.1880842,2022-01
2022-01-29,Goirle,Noord-Brabant,Scha(a)p(en),0.0,0.0,0.0,1.0,1,wolf,GW1954m,Nee,,€ 396.34,51.5056266,5.033774070783131,2022-01
2022-01-28,Berkel-Enschot,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1954m,Nee,,€ 266.77,51.5854521,5.1422542,2022-01
2022-01-27,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),4.0,1.0,0.0,1.0,5,wolf,onbekend,Nee,,€ 786.97,51.4831196,4.3908283,2022-01
2022-01-27,Heukelom,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1954m,Nee,,€ 476.77,51.6232409,6.0274554,2022-01
2022-01-26,Ysselsteyn,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 226.77,51.4899045,5.8961579,2022-01
2022-01-26,Horst,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 176.77,53.8111615,9.6182581,2022-01
2022-01-24,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),1.0,2.0,0.0,1.0,2,wolf,GW1954m,Nee,,€ 330.17,51.4831196,4.3908283,2022-01
2022-01-24,Castenray,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 326.77,51.4894867,6.034807,2022-01
2022-01-21,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,6.0,7,vermoedelijk wolf,onbekend,Nee,,"€ 1,820.04",51.4831196,4.3908283,2022-01
2022-01-21,Vledder,Drenthe,Scha(a)p(en),4.0,4.0,0.0,2.0,6,wolf,GW2397m,Nee,,"€ 1,535.65",52.8574791,6.2101824,2022-01
2022-01-21,Baarlo,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 212.39,51.3319545,6.0967255,2022-01
2022-01-19,Boekel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Ja,,"€ 1,112.77",51.605927300000005,5.69911232186362,2022-01
2022-01-19,Noordwolde-Zuid,Fryslân,Scha(a)p(en),4.0,0.0,0.0,0.0,4,vermoedelijk wolf,onbekend,Nee,,"€ 1,411.36",52.8787155,6.1496485,2022-01
2022-01-19,Boijl,Fryslân,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2090f,Nee,,€ 351.67,52.9095907,6.1999729,2022-01
2022-01-17,Esbeek,Noord-Brabant,Scha(a)p(en),3.0,0.0,0.0,1.0,4,wolf,GW2419m,Nee,,€ 902.17,51.4618953,5.1371625,2022-01
2022-01-16,Rilland,Zeeland,Scha(a)p(en),2.0,1.0,0.0,1.0,3,wolf,GW1954m,Nee,,"€ 1,194.50",51.4164747,4.1812417,2022-01
2022-01-15,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),5.0,0.0,0.0,0.0,5,vermoedelijk wolf,onbekend,Nee,,€ 790.37,51.4831196,4.3908283,2022-01
2022-01-13,Nijensleek,Drenthe,Scha(a)p(en),4.0,,,4.0,8,vermoedelijk wolf,onbekend,Nee,,"€ 2,730.28",52.8369612,6.1671817,2022-01
2022-01-13,Putten,Gelderland,Scha(a)p(en),3.0,4.0,0.0,1.0,4,wolf,GW2398m,Nee,,"€ 1,725.07",52.24773005,5.57827393798401,2022-01
2022-01-13,Putten,Gelderland,Scha(a)p(en),9.0,0.0,0.0,0.0,9,wolf,GW2398m,Nee,,"€ 2,220.57",52.24773005,5.57827393798401,2022-01
2022-01-12,Rilland,Zeeland,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,GW1954m,Nee,,"€ 1,240.37",51.4164747,4.1812417,2022-01
2022-01-11,Sterksel,Noord-Brabant,Scha(a)p(en),2.0,4.0,0.0,0.0,2,wolf,GW1625m,Nee,,"€ 1,106.02",51.3512368,5.611589,2022-01
2022-01-10,Mierlo,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 236.77,51.4437624,5.6187496,2022-01
2022-01-09,Helenaveen,Noord-Brabant,Geit(en),1.0,0.0,0.0,1.0,2,wolf,GW2402m,Nee,,€ 236.77,51.388689,5.9178418,2022-01
2022-01-08,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),7.0,4.0,0.0,0.0,7,wolf,GW1954m,Nee,,€ 922.17,51.4831196,4.3908283,2022-01
2022-01-07,Vledder,Drenthe,Scha(a)p(en),3.0,0.0,0.0,2.0,5,wolf,onbekend,Nee,,"€ 1,904.97",52.8574791,6.2101824,2022-01
2022-01-07,Someren,Noord-Brabant,Scha(a)p(en),0.0,0.0,0.0,2.0,2,wolf,GW2402m,Nee,,€ 457.13,51.38632235,5.688884477579495,2022-01
2022-01-07,Someren,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2402m,Nee,,€ 146.77,51.38632235,5.688884477579495,2022-01
2022-01-07,Ossendrecht,Noord-Brabant,Scha(a)p(en),1.0,9.0,0.0,0.0,1,wolf,GW1954m,Nee,,"€ 1,079.57",51.3955742,4.3266976,2022-01
2022-01-07,Wapse,Drenthe,Scha(a)p(en),4.0,1.0,0.0,1.0,5,wolf,GW2397m,"Ja, maar",Raster was naar buiten gebogen.,€ 646.26,52.8592652,6.2669921,2022-01
2022-01-07,Huijbergen,Noord-Brabant,Scha(a)p(en),1.0,1.0,0.0,1.0,2,vermoedelijk wolf,onbekend,Nee,,€ 552.67,51.4330325,4.3768613,2022-01
2022-01-06,Huijbergen,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 86.77,51.4330325,4.3768613,2022-01
2022-01-06,Someren,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2402m,Nee,,€ 266.77,51.38632235,5.688884477579495,2022-01
2022-01-06,Chaam,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2419m,Nee,,€ 206.77,51.5052547,4.8611725,2022-01
2022-01-05,Epen,Limburg,Scha(a)p(en),2.0,0.0,0.0,0.0,2,vermoedelijk wolf,onbekend,Nee,,€ 270.17,50.7766712,5.912373,2022-01
2022-01-04,Nederweert,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 206.77,51.2918913,5.74814642346813,2022-01
2022-01-03,Doldersum,Drenthe,Scha(a)p(en),1.0,0.0,0.0,2.0,3,wolf,GW2397m,Nee,,€ 974.47,52.8853046,6.2459153,2022-01
2022-01-03,Valkenswaard,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW2402m,Nee,,€ 206.77,51.3202409,5.458181897733282,2022-01
2022-01-03,Vledder,Drenthe,Scha(a)p(en),1.0,0.0,0.0,1.0,2,wolf,GW2397m,Nee,,€ 790.71,52.8574791,6.2101824,2022-01
2022-01-02,Doldersum,Drenthe,Scha(a)p(en),1.0,4.0,0.0,1.0,2,wolf,GW2090f,Nee,,€ 467.02,52.8853046,6.2459153,2022-01
2021-12-31,Wapse,Drenthe,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,onbekend,Nee,,"€ 1,186.83",52.8592652,6.2669921,2021-12
2021-12-31,Lierop,Noord-Brabant,Scha(a)p(en),2.0,4.0,0.0,1.0,3,wolf,onbekend,Nee,,"€ 1,349.40",51.4193964,5.6813387,2021-12
2021-12-30,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),4.0,0.0,0.0,3.0,7,wolf,onbekend,Nee,,"€ 1,161.38",51.4831196,4.3908283,2021-12
2021-12-30,Lierop,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW1625m,Nee,,€ 510.17,51.4193964,5.6813387,2021-12
2021-12-29,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,1.0,3,wolf,GW2402m,Nee,,€ 528.67,51.4831196,4.3908283,2021-12
2021-12-27,Mariahout,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,2.0,3,wolf,GW1625m,Nee,,€ 722.76,51.5410252,5.5713434,2021-12
2021-12-27,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,GW2402m,Nee,,€ 330.17,51.4831196,4.3908283,2021-12
2021-12-27,Nederweert,Limburg,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 276.77,51.2918913,5.74814642346813,2021-12
2021-12-26,Wapserveen,Drenthe,Scha(a)p(en),1.0,0.0,0.0,3.0,4,wolf,GW2397m,Nee,,"€ 1,609.17",52.8252174,6.2158906,2021-12
2021-12-26,Wouwse Plantage,Noord-Brabant,Scha(a)p(en),5.0,0.0,0.0,0.0,5,vermoedelijk wolf,onbekend,Nee,,€ 790.37,51.4831196,4.3908283,2021-12
2021-12-25,Lierop,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,2.0,4,wolf,GW1625m,Nee,,€ 389.19,51.4193964,5.6813387,2021-12
2021-12-24,Beekbergen,Gelderland,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 200.00,52.1592697,5.9637625,2021-12
2021-12-23,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 266.77,51.4193964,5.6813387,2021-12
2021-12-22,Steenbergen,Noord-Brabant,Scha(a)p(en),2.0,0.0,0.0,0.0,2,wolf,onbekend,Nee,,€ 480.17,51.6032921,4.309251716161476,2021-12
2021-12-22,Hattem,Gelderland,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 206.77,52.4767117,6.061913261141655,2021-12
2021-12-20,Ouwerkerk,Zeeland,Scha(a)p(en),6.0,1.0,0.0,0.0,6,wolf,GW1954m,Nee,,€ 930.17,51.6252777,3.983732,2021-12
2021-12-20,Heeze,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 126.77,51.3832098,5.5715902,2021-12
2021-12-19,Ossendrecht,Noord-Brabant,Scha(a)p(en),4.0,3.0,0.0,0.0,4,wolf,onbekend,Nee,,"€ 1,530.36",51.3955742,4.3266976,2021-12
2021-12-19,Bruinisse,Zeeland,Scha(a)p(en),1.0,0.0,0.0,2.0,3,wolf,GW1954m,Nee,,€ 853.27,51.6601211,4.0937229,2021-12
2021-12-18,Bakel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,onbekend,Nee,,€ 266.77,51.5036525,5.7397091,2021-12
2021-12-18,Roosendaal,Noord-Brabant,Scha(a)p(en),5.0,0.0,0.0,0.0,5,wolf,onbekend,Nee,,€ 790.57,51.5331484,4.4561276,2021-12
2021-12-18,Steenbergen,Noord-Brabant,Scha(a)p(en),3.0,2.0,0.0,0.0,3,wolf,GW1954m,Nee,,"€ 1,069.41",51.6032921,4.309251716161476,2021-12
2021-12-18,Aarle-Rixtel,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW2419m,Nee,,€ 451.77,51.5093107,5.6375541,2021-12
2021-12-18,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,wolf,GW1625m,Nee,,€ 266.77,51.4193964,5.6813387,2021-12
2021-12-15,Ossendrecht,Noord-Brabant,Scha(a)p(en),3.0,0.0,0.0,0.0,3,wolf,onbekend,Nee,,€ 746.77,51.3955742,4.3266976,2021-12
2021-12-15,Lierop,Noord-Brabant,Scha(a)p(en),1.0,0.0,0.0,0.0,1,vermoedelijk wolf,onbekend,Nee,,€ 266.76,51.4193964,5.6813387,2021-12
